address,area,city,lat,lng,name,province
人民路与廷鸾路交叉口北100米,乐平市,景德镇市,117.299618,28.840711,绿源电动车(众埠店),江西省
马坳老街马坳镇政府东北100米,修水县,九江市,114.333622,29.049670,绿源电动车(马坳店),江西省
065乡道西100米,青原区,吉安市,115.136592,26.901237,绿源电动车(新圩专卖店),江西省
西港路142,修水县,九江市,114.406868,29.088746,绿源电动车(西港专卖店),江西省
319国道北50米,兴国县,赣州市,115.491639,26.296312,绿源电动车(江背专卖店),江西省
罗溪路与202省道交叉口东北150米,铅山县,上饶市,117.800664,28.287977,绿源电动车(江村专卖店),江西省
133乡道与204省道交叉口东北150米,铅山县,上饶市,117.595595,28.264409,绿源电动车(新安店),江西省
景湖南路32号,都昌县,九江市,116.401646,29.477565,绿源电动车(蔡岭镇规划建设管理所东南),江西省
麻州大道73号附近,会昌县,赣州市,115.778594,25.509944,绿源电动车(麻州店),江西省
吉新大道与里阜段交叉口东南50米,吉水县,吉安市,114.932570,27.428083,绿源电动车(阜田专卖店),江西省
冶金大道与化工大道交叉口北100米,贵溪市,鹰潭市,117.241645,28.318477,绿源电动车(冶炼厂专卖店),江西省
戴潭段与215省道交叉口南150米,乐安县,抚州市,115.710198,27.553244,绿源电动车(乐安县戴坊镇环卫所西南),江西省
中山北路9号附近,宁都县,赣州市,116.021544,26.478706,绿源电动车(太阳购物广场北),江西省
区南山大道与桃江大街交叉口东南150米王母渡汽车站附近,赣县区,赣州市,114.996009,25.613384,绿源电动车(王母渡大街店),江西省
田固段与337省道交叉口西北50米,宁都县,赣州市,116.115525,26.344205,绿源电动车(485乡道店),江西省
株后段与312省道交叉口西北50米,万载县,宜春市,114.165275,28.052843,绿源电动车(株潭旗舰店),江西省
武阳鸿润购物广场(南昌县武阳镇政府西北),南昌县,南昌市,116.019289,28.518095,绿源电动车(武阳店),江西省
温圳镇前进大道铁路道旁,进贤县,南昌市,116.089555,28.350850,绿源电动车(温圳镇店),江西省
316国道北50米,金溪县,抚州市,116.548867,27.917368,绿源电动车(浒湾专卖店),江西省
区105国道与353县道交叉口东南100米,赣县区,赣州市,114.826373,26.102268,绿源电动车(赣县沙地店),江西省
294县道东150米,渝水区,新余市,115.114400,27.856342,绿源电动车(新余罗坊店),江西省
中天北一路与中天路交叉口西北50米,南康区,赣州市,114.743072,25.808558,绿源电动车(唐江店),江西省
连城大道与连镜西路交叉口南150米,南康区,赣州市,114.741802,25.701196,绿源电动车(连城店),江西省
银山路129号,德兴市,上饶市,117.580570,28.943869,绿源电动车(德兴专卖店),江西省
人民北路19号附近,鄱阳县,上饶市,116.699844,28.988357,绿源电动车(福园西南),江西省
建设东路与龙腾路交叉口东北100米,定南县,赣州市,115.036206,24.775459,绿源电动车(定南店),江西省
工业三路与金坪南路交叉口东150米,章贡区,赣州市,114.861470,25.844825,绿源电动车(老兵车行),江西省
风神街与208省道交叉口西北100米,宜黄县,抚州市,116.223231,27.548836,绿源电动车(风神街),江西省
中大街35号,靖安县,宜春市,115.360136,28.861521,绿源电动车(靖安店),江西省
人民大道1号店,横峰县,上饶市,117.608429,28.409321,绿源电动车(横峰店),江西省
223省道与402县道交叉口西南50米,安远县,赣州市,115.321262,24.999475,绿源电动车(镇岗店),江西省
柳林街52号,铜鼓县,宜春市,114.374080,28.523697,绿源电动车(铜鼓店),江西省
圆山路与滨江路交叉口南50米,全南县,赣州市,114.544272,24.746923,绿源电动车(滨江路店),江西省
朝阳路与黄泥塘路交叉口东100米,袁州区,宜春市,114.381107,27.792408,绿源电动车(朝阳路),江西省
泗洲镇绣水路42号,德兴市,上饶市,117.709575,29.051155,绿源电动车(泗州镇专卖店),江西省
桥南路与筠泉东路交叉口东南100米,高安市,宜春市,115.382926,28.413476,绿源电动车(高安店),江西省
阳明中路162号,信丰县,赣州市,114.932540,25.381749,绿源电动车(信丰专卖店),江西省
紫阳大道140附近,南昌县,南昌市,116.013182,28.671496,绿源电动车(太殿分院东),江西省
兴华路与江背巷交叉口南100米,吉安县,吉安市,114.920914,27.035907,绿源电动车(吉安县专卖店),江西省
蓉江街道东门南路B区78号南康捷安特生活馆,南康区,赣州市,114.763467,25.658648,绿源电动车(金赣大道店),江西省
锦龙路246号电动车一条街,渝水区,新余市,114.936657,27.806132,绿源电动车(新余专卖店),江西省
站前二路45号,芦溪县,萍乡市,114.047160,27.635371,绿源电动车(芦溪专卖店),江西省
敖山大道旺城电动车广场上高迎宾馆旁,上高县,宜春市,114.940565,28.238045,绿源电动车(上高店),江西省
九龙路212号(近广电路),安远县,赣州市,115.392317,25.129682,绿源电动车(广电路店),江西省
西华中路8号(近西华路),石城县,赣州市,116.338978,26.323725,绿源电动车(西华路店),江西省
东山镇下西村路,上犹县,赣州市,114.539521,25.796385,绿源电动车(上犹专卖店),江西省
延伸街县公安局右侧,会昌县,赣州市,115.795047,25.602188,绿源电动车(水东大道),江西省
冰溪大道81号,玉山县,上饶市,118.251813,28.670149,绿源电动车(冰溪路店),江西省
南山西路与万隆南路交叉口东150米,信丰县,赣州市,114.932460,25.376376,绿源电动车(信丰店),江西省
惟义路82号,上饶县,上饶市,117.929642,28.432215,绿源电动车(上饶店),江西省
解放路与马鞍山路交叉口西100米,珠山区,景德镇市,117.219863,29.290242,绿源电动车(马鞍山路店),江西省
金陵西路283号,安源区,萍乡市,113.861120,27.642793,绿源电动车(金陵店),江西省
宝塔东路飞雕斜对面,万载县,宜春市,114.450320,28.100881,绿源电动车(万载店),江西省
信美路与信美路18号东路交叉口东北50米,上饶县,上饶市,117.911115,28.443818,绿源电动车(旭日北大道店),江西省
永丰大道甘雨亭西侧,永丰县,吉安市,115.437096,27.328220,绿源电动车(永丰专卖店),江西省
武功山大道143号,安福县,吉安市,114.614979,27.381209,绿源电动车(安福专卖店),江西省
龙华中大道419号,吉水县,吉安市,115.137475,27.210791,绿源电动车(吉水店),江西省
冯川镇狮山西大道200号,奉新县,宜春市,115.386186,28.705400,绿源电动车(狮山西大道店),江西省
104乡道与652县道交叉口东北100米,玉山县,上饶市,118.193737,28.636190,绿源电动车(文成店),江西省
共和东路3附近,樟树市,宜春市,115.553055,28.061753,绿源电动车(樟树市农业机械管理局北),江西省
下河边路与水口寺路交叉口北100米,大余县,赣州市,114.366440,25.391891,绿源电动车(大余专卖店),江西省
宝水大街,崇仁县,抚州市,116.060621,27.752443,绿源电动车(崇仁店),江西省
进贤大道与胜利南路交汇处旁(进贤县渔政大队东),进贤县,南昌市,116.263200,28.362717,绿源电动车(进贤店),江西省
解放东路237号(南昌市青山湖区罗家镇中心卫生院东南),青山湖区,南昌市,115.990174,28.633180,绿源电动车(解放东路),江西省
东门南路与金赣大道交叉口西150米,南康区,赣州市,114.762575,25.658195,绿源电动车(南康旗舰店),江西省
秀谷镇秀谷中大道170号(城市管理局西南),金溪县,抚州市,116.770009,27.910292,绿源电动车(金溪店),江西省
红环路13附近,章贡区,赣州市,114.936025,25.851954,绿源电动车(环城路店),江西省
潋江镇普惠路189号,兴国县,赣州市,115.346367,26.329188,绿源电动车(兴国店),江西省
上顿渡镇河滨广场罗家巷,临川区,抚州市,116.298741,27.939277,绿源电动车(抚州店),江西省
信和嘉苑2栋1单元302,吉州区,吉安市,114.989796,27.106084,绿源电动车(吉安店),江西省
富州南路399号,丰城市,宜春市,115.767144,28.154493,绿源电动车(富州南路店),江西省
交通路民政综合楼东南70米,南丰县,抚州市,116.534544,27.210965,绿源电动车(南丰县卫生监督所北),江西省
上分线与永杨路交叉口西100米,铅山县,上饶市,117.771717,28.214698,绿源电动车(永平店),江西省
惠民路与石钟山大道交叉口西南100米,湖口县,九江市,116.251563,29.728117,绿源电动车(湖口专卖店),江西省
金株线与316国道交叉口西北100米,武宁县,九江市,115.117420,29.470974,绿源电动车(武宁县泉口供销社西北),江西省
鲁溪镇鲁溪大道(鲁溪农业技术推广综合服务站西),武宁县,九江市,115.253482,29.428934,绿源电动车(鲁溪店),江西省
222省道南50米,永修县,九江市,115.600677,29.172958,绿源电动车(永修县江上乡环卫所东),江西省
新城小学旁(永顺购物广场东北),永修县,九江市,115.812996,29.026948,绿源电动车(永修店),江西省
健康路与岳家庄大道交叉口西北50米,寻乌县,赣州市,115.653023,24.946153,绿源电动车(岳家庄大道店),江西省
181县道东50米,德安县,九江市,115.739285,29.384755,绿源电动车(白果卫生院东北),江西省
解放大道89号(燎河上海湾西南),安义县,南昌市,115.549040,28.839308,绿源电动车(安义专卖店),江西省
川江路60附近,遂川县,吉安市,114.522359,26.316733,绿源电动车(遂川店),江西省
河口镇复兴中路240号古镇街,铅山县,上饶市,117.713222,28.307040,绿源电动车(复兴中路店),江西省
复兴路与702乡道交叉口西北100米,都昌县,九江市,116.319000,29.461717,绿源电动车(都昌县徐埠镇全国连锁店),江西省
万里大道107号,都昌县,九江市,116.199409,29.279534,绿源电动车(都昌店),江西省
文港大道中国联通旁,进贤县,南昌市,116.123281,28.283171,绿源电动车(文港专卖店),江西省
211省道与808乡道交叉口东南50米,进贤县,南昌市,116.273812,28.446140,绿源电动车(七里专卖),江西省
龙山南路133号,东乡区,抚州市,116.604278,28.229051,绿源电动车(东乡区店),江西省
下沿河路左岸风情15号,临川区,抚州市,116.363077,27.997204,绿源电动车(抚州旗舰店),江西省
劳动南路与玉龙路交叉口东100米,渝水区,新余市,114.934335,27.806568,绿源电动车(新余专卖店),江西省
城南路32号,婺源县,上饶市,117.858270,29.240945,绿源电动车(婺源专卖店),江西省
东阳山路33号,章贡区,赣州市,114.935190,25.844560,绿源电动车,江西省
人民南路26-2号附近,瑞昌市,九江市,115.666477,29.673116,绿源电动车(瑞昌店),江西省
庐山路385号(沙子墩移动公司旁),浔阳区,九江市,115.983327,29.713870,绿源电动车(九江专卖店),江西省
长堎镇长征西路158号,新建区,南昌市,115.824029,28.679180,绿源电动车,江西省
万年北路与钤丰路交叉口北100米,分宜县,新余市,114.684497,27.819149,绿源电动车(万年北路),江西省
雄石东路,贵溪市,鹰潭市,117.216046,28.284156,绿源电动车(贵溪店),江西省
正大南路73号,月湖区,鹰潭市,117.040022,28.236328,绿源电动车(鹰潭店),江西省
芳草路93号附近,南昌县,南昌市,115.888968,28.585528,绿源电动车(芳草路店),江西省
黄金岭街道办事处(赣州经济技术开发区)杨坑世纪华联对面,章贡区,赣州市,114.897109,25.839941,绿源电动车(翠湖山庄店),江西省
司马庙立交桥与抚河南路交叉口东北100米,西湖区,南昌市,115.898100,28.657326,绿源电动车(抚河南路店),江西省
西北大道34-1号,于都县,赣州市,115.409212,25.957573,绿源电动车(西北大道店),江西省
莲塘中大道521号,南昌县,南昌市,115.946463,28.547172,绿源电动车(南昌店),江西省
浬田镇天平南路126号,吉安县,吉安市,114.729822,27.203840,绿源电动车,江西省
205省道东50米,乐平市,景德镇市,117.346469,29.172299,绿源电动车,江西省
义宁大道6号,修水县,九江市,114.554391,29.024674,绿源(修水店),江西省
绵水路116号,瑞金市,赣州市,116.034374,25.878437,绿源(江西瑞金店),江西省
沿江路47附近,广昌县,抚州市,116.329167,26.843972,绿源(广昌店),江西省
太白段与402县道交叉口北50米,安远县,赣州市,115.309367,24.925297,绿源(安远孔田专卖店),江西省
摩托大市场9栋1-4号,丰城市,宜春市,115.782005,28.177581,绿源(丰城店),江西省
高丰路与943乡道交叉口东100米,高安市,宜春市,115.476353,28.392188,绿源电动三轮车,江西省
陈营镇万昌路102号,万年县,上饶市,117.075355,28.692215,绿源电动车专卖,江西省
民和镇农夫路检察院西侧,进贤县,南昌市,116.258980,28.372668,绿源电动车专卖,江西省
人民南路与瀼溪西路交叉口东100米,瑞昌市,九江市,115.667878,29.671113,绿源电动三轮车,江西省
南河路20-13号,章贡区,赣州市,114.934031,25.843926,绿源电动车服务站,江西省
下浦广润小区1栋1096号,袁州区,宜春市,114.447364,27.792152,绿源电动下浦专卖店,江西省
700县道西150米,鄱阳县,上饶市,116.675393,29.182108,绿源电动车售后,江西省
万昌大道与长鑫路交叉口南50米,万年县,上饶市,117.069544,28.687592,绿源电动车行,江西省
嘉定镇金色阳光幼儿园旁,信丰县,赣州市,114.932312,25.388626,绿源电动三轮车信丰万里车行,江西省
城东南路259号,宜丰县,宜春市,114.798432,28.385301,绿源电动车专卖(城东南路店),江西省
金川镇商贸中心四维路8号,新干县,吉安市,115.397369,27.749181,绿源电动车售后服务部,江西省
湖善段东50米,章贡区,赣州市,114.907079,25.891287,绿源电动车专卖店,江西省
桑海北路与222县道交叉口东南50米,新建区,南昌市,115.831767,28.952366,绿源电动车专卖店,江西省
筠门岭镇筠金路31号,会昌县,赣州市,115.751902,25.241431,绿源电动车专卖店,江西省
信西牛镇西牛圩105国道乡政府对面,信丰县,赣州市,114.887764,25.455538,绿源电动车荣华车行,江西省
凤岗镇北街42号,南康区,赣州市,114.805497,25.810214,绿源电动车专卖店,江西省
向塘镇向沙路33号,南昌县,南昌市,115.974690,28.449001,绿源电动车专卖店,江西省
彭湾乡同兴路27号,贵溪市,鹰潭市,117.128850,28.092201,绿源电动车专卖店,江西省
G323(瑞临线),于都县,赣州市,115.516554,25.956170,潭头绿源电动车,江西省
红星街道井福苑A11栋04号店面,井冈山市,吉安市,114.282794,26.740644,绿源电动车专卖店,江西省
新建街与325县道交叉口北200米,贵溪市,鹰潭市,117.225740,28.075195,绿源电动车专卖店,江西省
张兆建装修材料(南康区镜坝镇政府西北),南康区,赣州市,114.742187,25.700126,铃木摩托绿源电动车,江西省
界埠村58号,新干县,吉安市,115.382788,27.768986,绿源电动车专卖店(界埠郑小林),江西省
义罗段与803乡道交叉口西北50米,樟树市,宜春市,115.184411,27.980184,绿源电动车义城专卖店,江西省
建昌东路66号,武宁县,九江市,115.114007,29.254983,绿源电动车工厂直营店(武宁店),江西省
武功山大道南50米,安福县,吉安市,114.562601,27.388756,绿源电动车横龙专卖,江西省
珊田小学旁,莲花县,萍乡市,113.887146,27.009833,新大洲本田摩托车,江西省
都天巷58号附近,浔阳区,九江市,115.992619,29.727901,绿源电动车滨骑摩托车,江西省
金滩镇城西工业区客家人超市旁,吉水县,吉安市,115.117897,27.250956,绿源电动车小胡车行,江西省
区区梅林镇赣新大道81号,赣县区,赣州市,115.011906,25.863658,金箭,江西省
柴桑区沙河街镇程河路70号新华光酒店旁,柴桑区,九江市,115.897447,29.601796,绿源电动车、助力车批发,江西省
昌山南路67号,分宜县,新余市,114.679800,27.814980,绿源电动车全国连锁店,江西省
金赣大道37号,南康区,赣州市,114.757223,25.655715,绿源电动车三轮车(南康旗舰店),江西省
龙潭洲路50号附近,渝水区,新余市,114.952306,27.830210,绿源电动车小彭车行,江西省
县前街与古城路交叉口北100米,樟树市,宜春市,115.399183,28.007983,绿源电动车临江专卖,江西省
龙岭镇赣南大道江西省南康区龙岭中学,南康区,赣州市,114.805725,25.718583,龙岭绿源电动车专卖店,江西省
S304(青陂路),瑞昌市,九江市,115.333694,29.447178,绿源新能源电动车,江西省
永阳街,吉安县,吉安市,114.739572,26.934809,绿源电动车永阳专卖店,江西省
212乡道与709县道交叉口北200米,余干县,上饶市,116.585582,28.630586,铃木豪爵绿源电动车,江西省
印霞江路与松峰路交叉口西50米,泰和县,吉安市,115.030328,26.892708,万合罗志平绿源电动车,江西省
城西大道东50米,资溪县,抚州市,117.060983,27.703328,绿源电动车资溪专卖店,江西省
小溪乡卫生院直进100米,于都县,赣州市,115.334912,25.768490,于都县小溪乡绿源电动车专卖店,江西省
108县道东50米车溪小学附近,乐平市,景德镇市,117.354005,29.108691,绿源电动车车溪专卖店,江西省
谢家滩镇明星街,鄱阳县,上饶市,116.725955,29.484163,谢家滩明新街绿源电动车专卖店,江西省
绿源大道与105国道交叉口西100米,信丰县,赣州市,114.906480,25.427448,雅迪电动车(绿源大道店),江西省
金财巷与金陵西路交叉口西南50米,安源区,萍乡市,113.859664,27.643350,绿源·新蕾电动车售后服务部,江西省
文昌街道文昌大道740号,临川区,抚州市,116.380116,27.991005,绿源三轮车,江西省
校前街附近,进贤县,南昌市,116.274684,28.444209,绿源三轮电动车,江西省
登高东路41号附近,南城县,抚州市,116.645021,27.563901,绿源电动车维修站,江西省
城厢镇贸易广场,全南县,赣州市,114.545484,24.745346,绿源商行,江西省
G323(瑞临线),大余县,赣州市,114.368723,25.394214,绿源电动车售后服务中心,江西省
万里大道69号附近,都昌县,九江市,116.197568,29.279961,绿源电动车售后服务部,江西省
进贤大道37号,进贤县,南昌市,116.263053,28.363149,绿源电动车维修保养中心,江西省
赤乌中路,瑞昌市,九江市,115.666445,29.672954,绿源电动车售后服务站,江西省
绵水路与金一路交叉口西南50米,瑞金市,赣州市,116.034591,25.877884,绿源电动车售后服务部,江西省
惠兴路与沁园路交叉口东100米,渝水区,新余市,114.924801,27.799362,绿源电动车售后服务部,江西省
胜利南路与进贤大道交叉口西50米,进贤县,南昌市,116.263000,28.363092,绿源电动车维修保养中心(东南门),江西省
怡和商业步行街与盱江路交叉口南200米,广昌县,抚州市,116.327486,26.833775,绿源果蔬店,江西省
319国道北50米,永新县,吉安市,114.078980,27.020287,沙市绿源专卖,江西省
广信区629县道北50米,上饶县,上饶市,117.892675,28.542222,绿源果蔬平价菜店,江西省
金赣大道绿源电动车旁,南康区,赣州市,114.762366,25.658180,立马电动车,江西省
湛田村坪背中心小学门口,宁都县,赣州市,116.165727,26.591758,钱江摩托绿源电动车专卖店,江西省
药都北大道东100米,樟树市,宜春市,115.555143,28.062293,时风电动汽车绿源车行总经销,江西省
东阳山路与稼轩路交叉口西北50米,章贡区,赣州市,114.935171,25.844538,绿源服务,江西省
长征南路33-103附近,青原区,吉安市,115.014621,27.089039,专卖店(绿源电动车),江西省
药都北大道8号,樟树市,宜春市,115.553138,28.061833,绿驹电动车(樟树旗舰店),江西省
市秀峰大道136号,庐山市,九江市,116.039577,29.458305,金箭电动车,江西省
贤女路与浮龙段交叉口北200米路西,南康区,赣州市,114.708811,25.580133,绿缘电动车,江西省
329县道绿源电动车旁,贵溪市,鹰潭市,117.168900,28.217965,小彭门业,江西省
校前街与915乡道交叉口东北150米,进贤县,南昌市,116.274822,28.444211,七里小颜批发车行(二店),江西省
龙津镇潦河市场绿源电动车对面,安义县,南昌市,115.549150,28.840005,潦河米店,江西省
十里河南路与德化路交叉口西南150米,濂溪区,九江市,115.985406,29.685117,酷车·跑车俱乐部(绿源电动车),江西省
昌东工业区城南大道绿都丹石街区商铺,青山湖区,南昌市,115.945404,28.600280,路哥车行,江西省
新大街横市镇政府,南康区,赣州市,114.673745,26.042394,吉发五金油漆店,江西省
月亮湾绿源电动车旁边,共青城市,九江市,115.799659,29.246351,点点家房产,江西省
唐江镇中天广场绿源电动车二楼,南康区,赣州市,114.743074,25.808557,芸淑阁SPA美容养生会所,江西省
石抚线绿源电动车旁,临川区,抚州市,116.230360,28.076847,水电安装,江西省
石抚线绿源电动车旁,临川区,抚州市,116.230100,28.076855,特色早点,江西省
株潭镇九口塘路口绿源电动车二楼,万载县,宜春市,114.165237,28.052778,E点通理论培训中心,江西省
人民大道东测一号绿源电动车2楼,横峰县,上饶市,117.608634,28.410883,贵足足浴,江西省
阳明中路162号绿源电动车3层,信丰县,赣州市,114.932973,25.382526,东才会计培训中心(信丰校区),江西省
建昌路66号(绿源电动车楼上),武宁县,九江市,115.113696,29.254923,天安财险武宁营销部,江西省
前进路3号1单元102室(洪城路绿源电动车专卖店旁边巷子里),西湖区,南昌市,115.903319,28.655461,阿章煲仔饭(十字街店),江西省
蓉江街道金赣大道芙蓉花苑绿源电动车与爱玛电动车后面捷安特自行车旁二楼,南康区,赣州市,114.762792,25.658429,南宫雪丽减肥美容,江西省
交通路与环城南路交叉口东北100米,南丰县,抚州市,116.522108,27.208604,强仔维修站,江西省
工业园信丰工业园绿源大道贵源住宅小区a栋,信丰县,赣州市,114.911363,25.430215,开明摩托车电动车维修,江西省
禾埠新村杰克机床厂门口,吉州区,吉安市,114.937347,27.071548,绿源专卖店,江西省
高新区康虹路新生活家园北区南门1243号绿源电动车旗舰店,历下区,济南市,117.121175,36.689732,绿源电动车,山东省
奎楼村岚山西路中国邮政西北100米,岚山区,日照市,119.278137,35.130948,绿源电动车,山东省
无,胶州市,青岛市,120.071291,36.451676,绿源电动车,山东省
华邦大街,青州市,潍坊市,118.520278,36.878171,绿源电动车,山东省
郯中路78号附近,郯城县,临沂市,118.347576,34.603090,绿源电动车,山东省
工行东街,任城区,济宁市,116.605173,35.417113,绿源电动车,山东省
大学西路辅路,德城区,德州市,116.294358,37.474533,绿源电动车,山东省
G3(京台高速),滕州市,枣庄市,117.169373,35.156006,绿源电动车,山东省
府东路68号附近,莱州市,烟台市,119.943477,37.179688,绿源电动车,山东省
莒州路41号西80米,东港区,日照市,119.493420,35.428695,绿源电动车,山东省
汶泗公路,费县,临沂市,118.004054,35.382821,绿源电动车,山东省
幸福南路24号附近,芝罘区,烟台市,121.358860,37.562282,绿源电动车,山东省
青山西路60号1附近,荣成市,威海市,122.411254,37.164660,绿源电动车,山东省
海达路与217省道交叉口西50米,胶州市,青岛市,119.895122,36.192201,绿源电动车,山东省
彩石镇商业街,历城区,济南市,117.273618,36.644514,绿源电动车,山东省
华阳路与强盛街交叉口南150米,济阳区,济南市,117.189242,36.978167,绿源电动车,山东省
汶泗线临沂市李官镇政府东400米附近,兰山区,临沂市,118.413091,35.273056,绿源电动车,山东省
坪壮路东50米,莒南县,临沂市,119.072774,35.174292,绿源电动车,山东省
远星路与鹰轮路交叉口西150米,招远市,烟台市,120.349696,37.462726,绿源电动车,山东省
防汛路西50米,牡丹区,菏泽市,115.303248,35.365003,绿源电动车,山东省
镇中路与206国道交叉口西南200米,罗庄区,临沂市,118.268179,34.929651,绿源电动车,山东省
东高村路与益都西路交叉口北150米国家税务总局青州市税务局益都税务分局附近,青州市,潍坊市,118.435140,36.771300,绿源电动车,山东省
GV0乡道西50米,青州市,潍坊市,118.547776,36.694679,绿源电动车,山东省
日夏线西50米,岚山区,日照市,119.128434,35.398184,绿源电动车,山东省
东夏南路与迎宾大道交叉口南50米,青州市,潍坊市,118.571282,36.750057,绿源电动车,山东省
胜利镇南新汪开发区中心街,郯城县,临沂市,118.253782,34.680970,绿源电动车,山东省
孟蒙线北50米,蒙阴县,临沂市,118.000791,35.566996,绿源电动车,山东省
解放中大道437号附近,德城区,德州市,116.297192,37.451534,绿源电动车,山东省
健康路与富源大街交叉口西北50米,德城区,德州市,116.284737,37.433058,绿源电动车,山东省
库山乡党委西50路北,莒县,日照市,118.972499,35.917344,绿源电动车,山东省
永康路810号附近,昌乐县,潍坊市,118.851857,36.694299,绿源电动车,山东省
纬一路与220国道交叉口西北50米,牡丹区,菏泽市,115.606606,35.353927,绿源电动车,山东省
陵西路与青年路交叉口北100米,德城区,德州市,116.292238,37.467361,绿源电动车,山东省
汶平线与335省道交叉口东南50米,蒙阴县,临沂市,117.803861,35.675249,绿源电动车,山东省
220省道东50米,东港区,日照市,119.598952,35.496807,绿源电动车,山东省
学院西路与005县道交叉口东北50米,滕州市,枣庄市,117.080862,35.093533,绿源电动车,山东省
姜屯镇兴盟大道西头,滕州市,枣庄市,117.117479,35.077299,绿源电动车,山东省
丁里长镇,郓城县,菏泽市,115.991374,35.531013,绿源电动车,山东省
丝绸路与机场路交叉口东100米,周村区,淄博市,117.859347,36.810634,绿源电动车,山东省
般阳东路208南70米,淄川区,淄博市,117.991332,36.627066,绿源电动车,山东省
常林西大街西50米,临沭县,临沂市,118.623089,34.922065,绿源电动车,山东省
G104(京福线),滕州市,枣庄市,117.156720,35.033492,绿源电动车,山东省
广州路438号,莱西市,青岛市,120.508814,36.865795,绿源电动车,山东省
清河南路与通达南路交叉口东北50米,罗庄区,临沂市,118.325063,35.024460,绿源电动车,山东省
民生大街南100米,莱山区,烟台市,121.389343,37.391274,绿源电动车,山东省
香江迎宾大道北50米,胶州市,青岛市,119.967952,36.361862,绿源电动车,山东省
善疃车站路南,沂水县,临沂市,118.828884,35.978247,绿源电动车,山东省
G206(烟汕线),兰陵县,临沂市,117.939219,34.848902,绿源电动车,山东省
无,新泰市,泰安市,117.846160,35.924613,绿源电动车,山东省
唐村镇百货大楼旁,邹城市,济宁市,116.947663,35.327128,绿源电动车,山东省
S328(千山北路),黄岛区,青岛市,120.002830,36.082696,绿源电动车,山东省
盛达家电东南50米,新泰市,泰安市,117.775096,35.815585,绿源电动车,山东省
姜萌路东50米,周村区,淄博市,117.913316,36.829377,绿源电动车,山东省
人和街西50米,单县,菏泽市,116.278028,34.746214,绿源电动车,山东省
103省道东50米,岱岳区,泰安市,117.271946,36.258104,绿源电动车,山东省
上郭路西50米,沂水县,临沂市,118.779477,36.078231,绿源电动车,山东省
宝岛路与福泰路交叉口西100米,章丘区,济南市,117.537581,36.696909,绿源电动车,山东省
孙伯街与牛孙路交叉口西北50米,肥城市,泰安市,116.689470,35.962178,绿源电动车,山东省
三山岛村,莱州市,烟台市,119.958633,37.405072,绿源电动车,山东省
东盘中桥西50米,临沭县,临沂市,118.751876,34.921906,绿源电动车,山东省
农友路东50米,临沭县,临沂市,118.640933,34.873564,绿源电动车,山东省
莱凤凰路与鲁中东大街交叉口南50米附近,莱芜区,济南市,117.718330,36.211609,绿源电动车,山东省
东关南街与东关路交叉口北100米,蓬莱市,烟台市,120.765073,37.807984,绿源电动车,山东省
233省道南50米,青州市,潍坊市,118.539114,36.563164,绿源电动车,山东省
241省道东50米,山亭区,枣庄市,117.321012,35.195168,绿源电动车,山东省
万利街33-1号附近,平度市,青岛市,119.883837,36.588969,绿源电动车,山东省
无,东港区,日照市,119.392777,35.230105,绿源电动车,山东省
解放路与龙溪路交叉口东北50米,五莲县,日照市,119.200983,35.762347,绿源电动车,山东省
大党路北50米,市中区,济南市,116.987974,36.549925,绿源电动车,山东省
经十东路南100米,历城区,济南市,117.346522,36.675798,绿源电动车,山东省
府前路西200米,章丘区,济南市,117.429800,36.672903,绿源电动车,山东省
开元大街17号附近,济阳区,济南市,117.179717,36.976228,绿源电动车,山东省
002县道东50米,泰山区,泰安市,117.201282,36.104593,绿源电动车,山东省
临淄大道与天齐路往东100米路南(花园路北首),临淄区,淄博市,118.331365,36.820079,绿源电动车,山东省
南阳河南街与文昌南路交叉口西150米,莱州市,烟台市,119.946471,37.162881,绿源电动车,山东省
兰高工业园,龙口市,烟台市,120.583256,37.645137,绿源电动车,山东省
温阳花园一区(中韩路东),环翠区,威海市,122.073608,37.283921,绿源电动车,山东省
无,河东区,临沂市,118.525441,34.903135,绿源电动车,山东省
高界线西50米,沂南县,临沂市,118.291136,35.712351,绿源电动车,山东省
爱民街北50米,岚山区,日照市,119.359190,35.107301,绿源电动车,山东省
无,莒南县,临沂市,119.145669,35.263463,绿源电动车,山东省
三蒲线,沂水县,临沂市,118.714741,35.622831,绿源电动车,山东省
无,郯城县,临沂市,118.349500,34.483464,绿源电动车,山东省
铁山路313号,邹城市,济宁市,116.965374,35.402803,绿源电动车,山东省
爱民街与珠州路交叉口东50米,胶州市,青岛市,120.073977,36.233320,绿源电动车,山东省
诚大路与397省道交叉口东100米,胶州市,青岛市,119.913798,36.138023,绿源电动车,山东省
长山镇复兴路198号,邹平市,滨州市,117.869010,36.885272,绿源电动车,山东省
李营镇南杨庄液化气公司路西,任城区,济宁市,116.599997,35.453383,绿源电动车,山东省
临东线与北京东路交叉口东150米,河东区,临沂市,118.509949,35.114721,绿源电动车,山东省
217省道东50米,胶州市,青岛市,119.716183,36.123124,绿源电动车,山东省
九号公路与佳园路交汇处北50米路东,兰陵县,临沂市,118.088789,34.847689,绿源电动车,山东省
仰天山路与南环路交叉口西50米路南,青州市,潍坊市,118.449285,36.672656,绿源电动车,山东省
文化路与321省道交叉口东200米,邹平市,滨州市,117.609011,36.868568,绿源电动车,山东省
